Date;BTC amount;Channel;Recipient;USD amount
2017-06-03 04:44:10;0.0123;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];31.43454174
2017-06-03 04:44:10;0.01252379;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];32.006471503902
2017-06-03 04:44:10;0.01565;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.99598197
2017-06-03 04:44:10;0.01503656;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.428241702928
2017-06-03 04:44:10;0.01548675;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.57877148715
2017-06-03 04:44:10;0.015417;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.4005146346
2017-06-03 04:44:10;0.014;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.7791532
2017-06-03 04:44:10;0.015;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.334807
2017-06-03 04:44:10;0.01564553;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.984558197514005
2017-06-03 04:44:10;0.01456763;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];37.229818966494
2017-06-03 04:44:10;0.01574449;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];40.237465697562
2017-06-03 04:44:10;0.015;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.334807
2017-06-03 04:44:10;0.015691;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];40.100763775800004
2017-06-03 04:44:10;0.012055;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.808406559
2017-06-03 04:44:10;0.01541;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.382625058
2017-06-03 04:44:10;0.0157923;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];40.35965150574
2017-06-03 04:44:10;0.01348489;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];34.462710371082
2017-06-03 04:44:10;0.01417796;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];36.233957350248
2017-06-03 04:44:10;0.01396219;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.682523929822
2017-06-03 04:44:10;0.01215598;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];31.066476479724003
2017-06-03 04:44:10;0.015335;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.190951023
2017-06-03 04:44:10;0.01298;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];33.172386324
2017-06-03 04:44:10;0.01598067;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];40.841060012046
2017-06-03 04:44:10;0.01545441;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.496121643258
2017-06-03 04:44:10;0.0159;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];40.63489542000001
2017-06-03 04:44:10;0.01228079;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];31.385447630502
2017-06-03 04:44:10;0.01414327;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];36.145301719925996
2017-06-03 04:44:10;0.01178961;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.130161597018002
2017-06-03 04:44:10;0.0133092;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];34.01370755496
2017-06-03 04:44:10;0.013989;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.7510410082
2017-06-03 04:44:10;0.01261718;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];32.245144012284
2017-06-03 04:44:10;0.015;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.334807
2017-06-03 04:44:10;0.01298;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];33.172386324
2017-06-03 04:44:10;0.01541117;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.385615172946004
2017-06-03 04:44:10;0.01511276;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.622982522488
2017-06-03 04:44:10;0.01391804;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.569691814552
2017-06-03 04:44:10;0.0154;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.35706852
2017-06-03 04:44:10;0.01432;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];36.596962416
2017-06-03 04:44:10;0.01206;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.821184828
2017-06-03 04:44:10;0.015;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.334807
2017-06-03 04:44:10;0.01181;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.182271378
2017-06-03 04:44:10;0.01527;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.024833526
2017-06-03 04:44:10;0.01515319;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.726307605622004
2017-06-03 04:44:10;0.015;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.334807
2017-06-03 04:44:10;0.0134898;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];34.47525863124
2017-06-03 04:44:10;0.01595655;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];40.77941764239
2017-06-03 04:44:10;0.01209;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.897854442
2017-06-03 04:44:10;0.015789;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];40.3512178482
2017-06-03 04:44:10;0.01203558;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.758775762204003
2017-06-03 04:44:10;0.01564;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.970425432000006
2017-06-03 04:44:10;0.013365;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];34.156313037000004
2017-06-03 04:44:10;0.0151;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.590372380000005
2017-06-03 04:44:10;0.01379768;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.262093323184
2017-06-03 04:44:10;0.0132961;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];33.980228490180004
2017-06-03 04:44:10;0.01522;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.897050836
2017-06-03 04:44:10;0.01297135;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];33.15027991863
2017-06-03 04:44:10;0.01199012;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.642595740456
2017-06-03 04:44:10;0.01335;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];34.117978230000006
2017-06-03 04:44:10;0.01422292;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];36.348859545096
2017-06-03 04:44:10;0.015015;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.373141807
2017-06-03 04:44:10;0.015;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.334807
2017-06-03 04:44:10;0.01406075;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.93440916835
2017-06-03 04:44:10;0.01265;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];32.32902057
2017-06-03 04:44:10;0.01521;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.871494298
2017-06-03 04:44:10;0.01409;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];36.009162042
2017-06-03 04:44:10;0.01442;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];36.852527796000004
2017-06-03 04:44:10;0.0140742;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.96878271196
2017-06-03 04:44:10;0.01331;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];34.015752078000006
2017-06-03 04:44:10;0.09606517;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];245.509316758146
2017-06-03 04:44:10;0.014288;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];36.515181494400004
2017-06-03 04:44:10;0.01558435;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.828203298030004
2017-06-03 04:44:10;0.01326481;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];33.900262082778
2017-06-03 04:44:10;0.0128743;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];32.90225371734
2017-06-03 04:44:10;0.0136;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];34.756891679999995
2017-06-03 04:44:10;0.015;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.334807
2017-06-03 04:44:10;0.01497;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.258137386
2017-06-03 04:44:10;0.012105;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.936189248999998
2017-06-03 04:44:10;0.015408;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.3775137504
2017-06-03 04:44:10;0.013842;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.3753598996
2017-06-03 04:44:10;0.01383;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.344692054
2017-06-03 04:44:10;0.01548;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.561520824000006
2017-06-03 04:44:10;0.011919;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.4608376422
2017-06-03 04:44:10;0.0125;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];31.9456725
2017-06-03 04:44:10;0.01453;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];37.133649714
2017-06-03 04:44:10;0.01240202;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];31.695269540676
2017-06-03 04:44:10;0.01301;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];33.249055938000005
2017-06-03 04:44:10;0.01251878;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];31.993667678364
2017-06-03 04:44:10;0.01330317;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];33.998296962546
2017-06-03 04:44:10;0.01332;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];34.041308616
2017-06-03 04:44:10;0.01402;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.830266275999996
2017-06-03 04:44:10;0.01256281;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];32.106193115178
2017-06-03 04:44:10;0.01549102;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.589684128876
2017-06-03 04:44:10;0.01560236;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.874230622968
2017-06-03 04:44:10;0.014;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.7791532
2017-06-03 04:44:10;0.015;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.334807
2017-06-03 04:44:10;0.01184;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.258940992
2017-06-03 04:44:10;0.014;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.7791532
2017-06-03 04:44:10;0.01337;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];34.169091306
2017-06-03 04:44:10;0.095738;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];244.67318350440001
2017-06-03 04:44:10;0.01356403;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];34.664964812814
2017-06-03 04:44:10;0.01325;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];33.86241285
2017-06-03 04:44:10;0.0139864;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.74439630832
2017-06-03 04:44:10;0.01522093;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.899427594034
2017-06-03 04:44:10;0.0156416;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.974514478079996
2017-06-03 04:44:10;0.0128;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];32.71236864
2017-06-03 04:44:10;0.05;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];127.78269
2017-06-03 04:44:10;0.013295;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];33.977417271
2017-06-03 04:44:10;0.015;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.334807
2017-06-03 04:44:10;0.0158;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];40.379330040000006
2017-06-03 04:44:10;0.01310946;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];33.503241264948
2017-06-03 04:44:10;0.012047;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.7879613286
2017-06-03 04:44:10;0.01258;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];32.150124804
2017-06-03 04:44:10;0.013;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];33.2234994
2017-06-03 04:44:10;0.01288425;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];32.92768247265
2017-06-03 04:44:10;0.01199587;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.657290749806002
2017-06-03 04:44:10;0.013292;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];33.9697503096
2017-06-03 04:44:10;0.01587301;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];40.565918323938
2017-06-03 04:44:10;0.01471886;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];37.616310490668
2017-06-03 04:44:10;0.0148368;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];37.91772429984
2017-06-03 04:44:10;0.01207;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.846741366000003
2017-06-03 04:44:10;0.01262;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];32.252350956
2017-06-03 04:44:10;0.01408;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.983605504
2017-06-03 04:44:10;0.0128;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];32.71236864
2017-06-03 04:44:10;0.012215;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];31.217311167000002
2017-06-03 04:44:10;0.015;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.334807
2017-06-03 04:44:10;0.014035;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.868601083
2017-06-03 04:44:10;0.0139101;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.54939992338
2017-06-03 04:44:10;0.014;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.7791532
2017-06-03 04:44:10;0.01373;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.089126674
2017-06-03 04:44:10;0.015;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.334807
2017-06-03 04:44:10;0.016;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];40.8904608
2017-06-03 04:44:10;0.01497;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.258137386
2017-06-03 04:44:10;0.01235;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];31.56232443
2017-06-03 04:44:10;0.01206155;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.825146091390003
2017-06-03 04:44:10;0.016;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];40.8904608
2017-06-03 04:44:10;0.015;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.334807
2017-06-03 04:44:10;0.01447586;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];36.995286617268
2017-06-03 04:44:10;0.015;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.334807
2017-06-03 04:44:10;0.01522;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.897050836
2017-06-03 04:44:10;0.012035;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.757293483
2017-06-03 04:44:10;0.013;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];33.2234994
2017-06-03 04:44:10;0.01585;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];40.50711273
2017-06-03 04:44:10;0.01189;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.386723682
2017-06-03 04:44:10;0.01389;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.498031282
2017-06-03 04:44:10;0.01248158;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];31.898597357004004
2017-06-03 04:44:10;0.013275;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];33.926304195
2017-06-03 04:44:10;0.01488;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.028128544000005
2017-06-03 04:44:10;0.01440798;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];36.821808837324
2017-06-03 04:44:10;0.01287;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];32.891264406
2017-06-03 04:44:10;0.015;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.334807
2017-06-03 04:44:10;0.012405;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];31.702885389
2017-06-03 04:44:10;0.01354242;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];34.609737134196
2017-06-03 04:44:10;0.01232559;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];31.499940920742002
2017-06-03 04:44:10;0.0125;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];31.9456725
2017-06-03 04:44:10;0.013962;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.6820383556
2017-06-03 04:44:10;0.015;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.334807
2017-06-03 04:44:10;0.01355696;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];34.646896340448
2017-06-03 04:44:10;0.012;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.6678456
2017-06-03 04:44:10;0.015;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.334807
2017-06-03 04:44:10;0.01519;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.820381222
2017-06-03 04:44:10;0.01396102;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.679533814876
2017-06-03 04:44:10;0.01179;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.131158302
2017-06-03 04:44:10;0.013;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];33.2234994
2017-06-03 04:44:10;0.01525;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.97372045
2017-06-03 04:44:10;0.0509;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];130.08277842
2017-06-03 04:44:10;0.01564308;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.978296845704
2017-06-03 04:44:10;0.01206;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];30.821184828
2017-06-03 04:44:10;0.01420314;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];36.298308712932
2017-06-03 04:44:10;0.01309951;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];33.477812509638
2017-06-03 04:44:10;0.01567398;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];40.057266548124005
2017-06-03 04:44:10;0.01225919;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];31.330245508422
2017-06-03 04:44:10;0.013;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];33.2234994
2017-06-03 04:44:10;0.01435379;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];36.683317957902
2017-06-03 04:44:10;0.01222;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];31.230089436
2017-06-03 04:44:10;0.015;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];38.334807
2017-06-03 04:44:10;0.02;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];51.113076
2017-06-03 04:44:10;0.01215;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];31.05119367
2017-06-03 04:44:10;0.014;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];35.7791532
2017-06-03 04:44:10;0.0142;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];36.290283960000004
2017-06-03 04:44:10;0.012926;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];33.0343810188
2017-06-03 04:44:10;0.0155;r v K Today;[PubkeyHashAddress(1MCFZrM5bzVp9NEszSbGg25ZxB1XebRdFz)];39.6126339
