epoch,date,transaction
1290070409,11/18/10,0
1290156809,11/19/10,0
1290243209,11/20/10,0
1290329609,11/21/10,0
1290416009,11/22/10,0
1290502409,11/23/10,0
1290588809,11/24/10,0
1290675209,11/25/10,0
1290761609,11/26/10,0
1290848009,11/27/10,0
1290934409,11/28/10,0
1291020809,11/29/10,0
1291107209,11/30/10,0
1291193609,12/01/10,0
1291280009,12/02/10,0
1291366409,12/03/10,0
1291452809,12/04/10,0
1291539209,12/05/10,0
1291625609,12/06/10,0
1291712009,12/07/10,0
1291798409,12/08/10,0
1291884809,12/09/10,0
1291971209,12/10/10,0
1292057609,12/11/10,0
1292144009,12/12/10,0
1292230409,12/13/10,0
1292316809,12/14/10,0
1292403209,12/15/10,0
1292489609,12/16/10,0
1292576009,12/17/10,0
1292662409,12/18/10,0
1292748809,12/19/10,0
1292835209,12/20/10,0
1292921609,12/21/10,0
1293008009,12/22/10,0
1293094409,12/23/10,0
1293180809,12/24/10,0
1293267209,12/25/10,0
1293353609,12/26/10,0
1293440009,12/27/10,0
1293526409,12/28/10,0
1293612809,12/29/10,0
1293699209,12/30/10,0
1293785609,12/31/10,0
1293872009,01/01/11,0
1293958409,01/02/11,0
1294044809,01/03/11,0
1294131209,01/04/11,0
1294217609,01/05/11,0
1294304009,01/06/11,0
1294390409,01/07/11,0
1294476809,01/08/11,0
1294563209,01/09/11,0
1294649609,01/10/11,0
1294736009,01/11/11,0
1294822409,01/12/11,0
1294908809,01/13/11,0
1294995209,01/14/11,0
1295081609,01/15/11,0
1295168009,01/16/11,0
1295254409,01/17/11,0
1295340809,01/18/11,0
1295427209,01/19/11,0
1295513609,01/20/11,0
1295600009,01/21/11,0
1295686409,01/22/11,0
1295772809,01/23/11,0
1295859209,01/24/11,0
1295945609,01/25/11,0
1296032009,01/26/11,0
1296118409,01/27/11,0
1296204809,01/28/11,0
1296291209,01/29/11,0
1296377609,01/30/11,0
1296464009,01/31/11,0
1296550409,02/01/11,0
1296636809,02/02/11,0
1296723209,02/03/11,0
1296809609,02/04/11,0
1296896009,02/05/11,0
1296982409,02/06/11,0
1297068809,02/07/11,0
1297155209,02/08/11,0
1297241609,02/09/11,0
1297328009,02/10/11,0
1297414409,02/11/11,0
1297500809,02/12/11,0
1297587209,02/13/11,0
1297673609,02/14/11,0
1297760009,02/15/11,0
1297846409,02/16/11,0
1297932809,02/17/11,0
1298019209,02/18/11,0
1298105609,02/19/11,0
1298192009,02/20/11,0
1298278409,02/21/11,0
1298364809,02/22/11,0
1298451209,02/23/11,0
1298537609,02/24/11,0
1298624009,02/25/11,0
1298710409,02/26/11,0
1298796809,02/27/11,0
1298883209,02/28/11,0
1298969609,03/01/11,0
1299056009,03/02/11,0
1299142409,03/03/11,0
1299228809,03/04/11,0
1299315209,03/05/11,0
1299401609,03/06/11,0
1299488009,03/07/11,0
1299574409,03/08/11,0
1299660809,03/09/11,0
1299747209,03/10/11,0
1299833609,03/11/11,0
1299920009,03/12/11,0
1300006409,03/13/11,0
1300092809,03/14/11,0
1300179209,03/15/11,0
1300265609,03/16/11,0
1300352009,03/17/11,0
1300438409,03/18/11,0
1300524809,03/19/11,0
1300611209,03/20/11,0
1300697609,03/21/11,0
1300784009,03/22/11,0
1300870409,03/23/11,0
1300956809,03/24/11,0
1301043209,03/25/11,0
1301129609,03/26/11,0
1301216009,03/27/11,0
1301302409,03/28/11,0
1301388809,03/29/11,0
1301475209,03/30/11,0
1301561609,03/31/11,0
1301648009,04/01/11,0
1301734409,04/02/11,0
1301820809,04/03/11,0
1301907209,04/04/11,0
1301993609,04/05/11,0
1302080009,04/06/11,0
1302166409,04/07/11,0
1302252809,04/08/11,0
1302339209,04/09/11,0
1302425609,04/10/11,0
1302512009,04/11/11,0
1302598409,04/12/11,0
1302684809,04/13/11,0
1302771209,04/14/11,0
1302857609,04/15/11,0
1302944009,04/16/11,0
1303030409,04/17/11,0
1303116809,04/18/11,0
1303203209,04/19/11,0
1303289609,04/20/11,0
1303376009,04/21/11,0
1303462409,04/22/11,0
1303548809,04/23/11,0
1303635209,04/24/11,0
1303721609,04/25/11,0
1303808009,04/26/11,0
1303894409,04/27/11,0
1303980809,04/28/11,0
1304067209,04/29/11,0
1304153609,04/30/11,0
1304240009,05/01/11,0
1304326409,05/02/11,0
1304412809,05/03/11,0
1304499209,05/04/11,0
1304585609,05/05/11,0
1304672009,05/06/11,0
1304758409,05/07/11,0
1304844809,05/08/11,0
1304931209,05/09/11,0
1305017609,05/10/11,0
1305104009,05/11/11,0
1305190409,05/12/11,0
1305276809,05/13/11,0
1305363209,05/14/11,0
1305449609,05/15/11,0
1305536009,05/16/11,0
1305622409,05/17/11,0
1305708809,05/18/11,0
1305795209,05/19/11,0
1305881609,05/20/11,0
1305968009,05/21/11,0
1306054409,05/22/11,0
1306140809,05/23/11,0
1306227209,05/24/11,0
1306313609,05/25/11,0
1306400009,05/26/11,0
1306486409,05/27/11,0
1306572809,05/28/11,0
1306659209,05/29/11,0
1306745609,05/30/11,0
1306832009,05/31/11,0
1306918409,06/01/11,0
1307004809,06/02/11,0
1307091209,06/03/11,0
1307177609,06/04/11,0
1307264009,06/05/11,0
1307350409,06/06/11,0
1307436809,06/07/11,0
1307523209,06/08/11,0
1307609609,06/09/11,0
1307696009,06/10/11,0
1307782409,06/11/11,0
1307868809,06/12/11,0
1307955209,06/13/11,0
1308041609,06/14/11,0
1308128009,06/15/11,0
1308214409,06/16/11,0
1308300809,06/17/11,0
1308387209,06/18/11,0
1308473609,06/19/11,0
1308560009,06/20/11,0
1308646409,06/21/11,0
1308732809,06/22/11,0
1308819209,06/23/11,0
1308905609,06/24/11,0
1308992009,06/25/11,0
1309078409,06/26/11,0
1309164809,06/27/11,0
1309251209,06/28/11,0
1309337609,06/29/11,0
1309424009,06/30/11,0
1309510409,07/01/11,0
1309596809,07/02/11,0
1309683209,07/03/11,0
1309769609,07/04/11,0
1309856009,07/05/11,0
1309942409,07/06/11,0
1310028809,07/07/11,0
1310115209,07/08/11,0
1310201609,07/09/11,0
1310288009,07/10/11,0
1310374409,07/11/11,0
1310460809,07/12/11,0
1310547209,07/13/11,0
1310633609,07/14/11,0
1310720009,07/15/11,0
1310806409,07/16/11,0
1310892809,07/17/11,0
1310979209,07/18/11,0
1311065609,07/19/11,0
1311152009,07/20/11,0
1311238409,07/21/11,0
1311324809,07/22/11,0
1311411209,07/23/11,0
1311497609,07/24/11,0
1311584009,07/25/11,0
1311670409,07/26/11,0
1311756809,07/27/11,0
1311843209,07/28/11,0
1311929609,07/29/11,0
1312016009,07/30/11,0
1312102409,07/31/11,0
1312188809,08/01/11,0
1312275209,08/02/11,0
1312361609,08/03/11,0
1312448009,08/04/11,0
1312534409,08/05/11,0
1312620809,08/06/11,0
1312707209,08/07/11,0
1312793609,08/08/11,0
1312880009,08/09/11,0
1312966409,08/10/11,0
1313052809,08/11/11,0
1313139209,08/12/11,0
1313225609,08/13/11,0
1313312009,08/14/11,0
1313398409,08/15/11,0
1313484809,08/16/11,0
1313571209,08/17/11,0
1313657609,08/18/11,0
1313744009,08/19/11,0
1313830409,08/20/11,0
1313916809,08/21/11,0
1314003209,08/22/11,0
1314089609,08/23/11,0
1314176009,08/24/11,0
1314262409,08/25/11,0
1314348809,08/26/11,0
1314435209,08/27/11,0
1314521609,08/28/11,0
1314608009,08/29/11,0
1314694409,08/30/11,0
1314780809,08/31/11,0
1314867209,09/01/11,0
1314953609,09/02/11,0
1315040009,09/03/11,0
1315126409,09/04/11,0
1315212809,09/05/11,0
1315299209,09/06/11,0
1315385609,09/07/11,0
1315472009,09/08/11,0
1315558409,09/09/11,0
1315644809,09/10/11,0
1315731209,09/11/11,0
1315817609,09/12/11,0
1315904009,09/13/11,0
1315990409,09/14/11,0
1316076809,09/15/11,0
1316163209,09/16/11,0
1316249609,09/17/11,0
1316336009,09/18/11,0
1316422409,09/19/11,0
1316508809,09/20/11,0
1316595209,09/21/11,0
1316681609,09/22/11,0
1316768009,09/23/11,0
1316854409,09/24/11,0
1316940809,09/25/11,0
1317027209,09/26/11,0
1317113609,09/27/11,0
1317200009,09/28/11,0
1317286409,09/29/11,0
1317372809,09/30/11,0
1317459209,10/01/11,0
1317545609,10/02/11,0
1317632009,10/03/11,0
1317718409,10/04/11,0
1317804809,10/05/11,0
1317891209,10/06/11,0
1317977609,10/07/11,0
1318064009,10/08/11,0
1318150409,10/09/11,0
1318236809,10/10/11,0
1318323209,10/11/11,0
1318409609,10/12/11,0
1318496009,10/13/11,0
1318582409,10/14/11,0
1318668809,10/15/11,0
1318755209,10/16/11,0
1318841609,10/17/11,0
1318928009,10/18/11,0
1319014409,10/19/11,0
1319100809,10/20/11,0
1319187209,10/21/11,0
1319273609,10/22/11,0
1319360009,10/23/11,0
1319446409,10/24/11,0
1319532809,10/25/11,0
1319619209,10/26/11,0
1319705609,10/27/11,0
1319792009,10/28/11,0
1319878409,10/29/11,0
1319964809,10/30/11,0
1320051209,10/31/11,0
1320137609,11/01/11,0
1320224009,11/02/11,0
1320310409,11/03/11,0
1320396809,11/04/11,0
1320483209,11/05/11,0
1320569609,11/06/11,0
1320656009,11/07/11,0
1320742409,11/08/11,0
1320828809,11/09/11,0
1320915209,11/10/11,0
1321001609,11/11/11,0
1321088009,11/12/11,0
1321174409,11/13/11,0
1321260809,11/14/11,0
1321347209,11/15/11,0
1321433609,11/16/11,0
1321520009,11/17/11,0
1321606409,11/18/11,0
1321692809,11/19/11,0
1321779209,11/20/11,0
1321865609,11/21/11,0
1321952009,11/22/11,0
1322038409,11/23/11,0
1322124809,11/24/11,0
1322211209,11/25/11,0
1322297609,11/26/11,0
1322384009,11/27/11,0
1322470409,11/28/11,0
1322556809,11/29/11,0
1322643209,11/30/11,0
1322729609,12/01/11,0
1322816009,12/02/11,0
1322902409,12/03/11,0
1322988809,12/04/11,0
1323075209,12/05/11,0
1323161609,12/06/11,0
1323248009,12/07/11,0
1323334409,12/08/11,0
1323420809,12/09/11,0
1323507209,12/10/11,0
1323593609,12/11/11,0
1323680009,12/12/11,0
1323766409,12/13/11,0
1323852809,12/14/11,0
1323939209,12/15/11,0
1324025609,12/16/11,0
1324112009,12/17/11,0
1324198409,12/18/11,0
1324284809,12/19/11,0
1324371209,12/20/11,0
1324457609,12/21/11,0
1324544009,12/22/11,0
1324630409,12/23/11,0
1324716809,12/24/11,0
1324803209,12/25/11,0
1324889609,12/26/11,0
1324976009,12/27/11,0
1325062409,12/28/11,0
1325148809,12/29/11,0
1325235209,12/30/11,0
1325321609,12/31/11,0
1325408009,01/01/12,0
1325494409,01/02/12,0
1325580809,01/03/12,0
1325667209,01/04/12,0
1325753609,01/05/12,0
1325840009,01/06/12,0
1325926409,01/07/12,0
1326012809,01/08/12,0
1326099209,01/09/12,0
1326185609,01/10/12,0
1326272009,01/11/12,0
1326358409,01/12/12,0
1326444809,01/13/12,0
1326531209,01/14/12,0
1326617609,01/15/12,0
1326704009,01/16/12,0
1326790409,01/17/12,0
1326876809,01/18/12,0
1326963209,01/19/12,0
1327049609,01/20/12,0
1327136009,01/21/12,0
1327222409,01/22/12,0
1327308809,01/23/12,0
1327395209,01/24/12,0
1327481609,01/25/12,0
1327568009,01/26/12,0
1327654409,01/27/12,0
1327740809,01/28/12,0
1327827209,01/29/12,0
1327913609,01/30/12,0
1328000009,01/31/12,0
1328086409,02/01/12,0
1328172809,02/02/12,0
1328259209,02/03/12,0
1328345609,02/04/12,0
1328432009,02/05/12,0
1328518409,02/06/12,0
1328604809,02/07/12,0
1328691209,02/08/12,0
1328777609,02/09/12,0
1328864009,02/10/12,0
1328950409,02/11/12,0
1329036809,02/12/12,0
1329123209,02/13/12,0
1329209609,02/14/12,0
1329296009,02/15/12,0
1329382409,02/16/12,0
1329468809,02/17/12,0
1329555209,02/18/12,0
1329641609,02/19/12,0
1329728009,02/20/12,0
1329814409,02/21/12,0
1329900809,02/22/12,0
1329987209,02/23/12,0
1330073609,02/24/12,0
1330160009,02/25/12,0
1330246409,02/26/12,0
1330332809,02/27/12,0
1330419209,02/28/12,0
1330505609,02/29/12,0
1330592009,03/01/12,0
1330678409,03/02/12,0
1330764809,03/03/12,0
1330851209,03/04/12,0
1330937609,03/05/12,0
1331024009,03/06/12,0
1331110409,03/07/12,0
1331196809,03/08/12,0
1331283209,03/09/12,0
1331369609,03/10/12,0
1331456009,03/11/12,0
1331542409,03/12/12,0
1331628809,03/13/12,0
1331715209,03/14/12,0
1331801609,03/15/12,0
1331888009,03/16/12,0
1331974409,03/17/12,0
1332060809,03/18/12,0
1332147209,03/19/12,0
1332233609,03/20/12,0
1332320009,03/21/12,0
1332406409,03/22/12,0
1332492809,03/23/12,0
1332579209,03/24/12,0
1332665609,03/25/12,0
1332752009,03/26/12,0
1332838409,03/27/12,0
1332924809,03/28/12,0
1333011209,03/29/12,0
1333097609,03/30/12,0
1333184009,03/31/12,0
1333270409,04/01/12,0
1333356809,04/02/12,0
1333443209,04/03/12,0
1333529609,04/04/12,0
1333616009,04/05/12,0
1333702409,04/06/12,0
1333788809,04/07/12,0
1333875209,04/08/12,0
1333961609,04/09/12,0
1334048009,04/10/12,0
1334134409,04/11/12,0
1334220809,04/12/12,0
1334307209,04/13/12,0
1334393609,04/14/12,0
1334480009,04/15/12,0
1334566409,04/16/12,0
1334652809,04/17/12,0
1334739209,04/18/12,0
1334825609,04/19/12,0
1334912009,04/20/12,0
1334998409,04/21/12,0
1335084809,04/22/12,0
1335171209,04/23/12,0
1335257609,04/24/12,0
1335344009,04/25/12,0
1335430409,04/26/12,0
1335516809,04/27/12,0
1335603209,04/28/12,0
1335689609,04/29/12,0
1335776009,04/30/12,0
1335862409,05/01/12,0
1335948809,05/02/12,0
1336035209,05/03/12,0
1336121609,05/04/12,0
1336208009,05/05/12,0
1336294409,05/06/12,0
1336380809,05/07/12,0
1336467209,05/08/12,0
1336553609,05/09/12,0
1336640009,05/10/12,0
1336726409,05/11/12,0
1336812809,05/12/12,0
1336899209,05/13/12,0
1336985609,05/14/12,0
1337072009,05/15/12,0
1337158409,05/16/12,0
1337244809,05/17/12,0
1337331209,05/18/12,0
1337417609,05/19/12,0
1337504009,05/20/12,0
1337590409,05/21/12,0
1337676809,05/22/12,0
1337763209,05/23/12,0
1337849609,05/24/12,0
1337936009,05/25/12,0
1338022409,05/26/12,0
1338108809,05/27/12,0
1338195209,05/28/12,0
1338281609,05/29/12,0
1338368009,05/30/12,0
1338454409,05/31/12,0
1338540809,06/01/12,0
1338627209,06/02/12,0
1338713609,06/03/12,0
1338800009,06/04/12,0
1338886409,06/05/12,0
1338972809,06/06/12,0
1339059209,06/07/12,0
1339145609,06/08/12,0
1339232009,06/09/12,0
1339318409,06/10/12,0
1339404809,06/11/12,0
1339491209,06/12/12,0
1339577609,06/13/12,0
1339664009,06/14/12,0
1339750409,06/15/12,0
1339836809,06/16/12,0
1339923209,06/17/12,0
1340009609,06/18/12,0
1340096009,06/19/12,0
1340182409,06/20/12,0
1340268809,06/21/12,0
1340355209,06/22/12,0
1340441609,06/23/12,0
1340528009,06/24/12,0
1340614409,06/25/12,0
1340700809,06/26/12,0
1340787209,06/27/12,0
1340873609,06/28/12,0
1340960009,06/29/12,0
1341046409,06/30/12,0
1341132809,07/01/12,0
1341219209,07/02/12,0
1341305609,07/03/12,0
1341392009,07/04/12,0
1341478409,07/05/12,0
1341564809,07/06/12,0
1341651209,07/07/12,0
1341737609,07/08/12,0
1341824009,07/09/12,0
1341910409,07/10/12,0
1341996809,07/11/12,0
1342083209,07/12/12,0
1342169609,07/13/12,0
1342256009,07/14/12,0
1342342409,07/15/12,0
1342428809,07/16/12,0
1342515209,07/17/12,0
1342601609,07/18/12,0
1342688009,07/19/12,0
1342774409,07/20/12,0
1342860809,07/21/12,0
1342947209,07/22/12,0
1343033609,07/23/12,0
1343120009,07/24/12,0
1343206409,07/25/12,0
1343292809,07/26/12,0
1343379209,07/27/12,0
1343465609,07/28/12,0
1343552009,07/29/12,0
1343638409,07/30/12,0
1343724809,07/31/12,0
1343811209,08/01/12,0
1343897609,08/02/12,0
1343984009,08/03/12,0
1344070409,08/04/12,0
1344156809,08/05/12,0
1344243209,08/06/12,0
1344329609,08/07/12,0
1344416009,08/08/12,0
1344502409,08/09/12,0
1344588809,08/10/12,0
1344675209,08/11/12,0
1344761609,08/12/12,0
1344848009,08/13/12,0
1344934409,08/14/12,0
1345020809,08/15/12,0
1345107209,08/16/12,0
1345193609,08/17/12,0
1345280009,08/18/12,0
1345366409,08/19/12,0
1345452809,08/20/12,0
1345539209,08/21/12,0
1345625609,08/22/12,0
1345712009,08/23/12,0
1345798409,08/24/12,0
1345884809,08/25/12,0
1345971209,08/26/12,0
1346057609,08/27/12,0
1346144009,08/28/12,0
1346230409,08/29/12,0
1346316809,08/30/12,0
1346403209,08/31/12,0
1346489609,09/01/12,0
1346576009,09/02/12,0
1346662409,09/03/12,0
1346748809,09/04/12,0
1346835209,09/05/12,0
1346921609,09/06/12,0
1347008009,09/07/12,0
1347094409,09/08/12,0
1347180809,09/09/12,0
1347267209,09/10/12,0
1347353609,09/11/12,0
1347440009,09/12/12,0
1347526409,09/13/12,0
1347612809,09/14/12,0
1347699209,09/15/12,0
1347785609,09/16/12,0
1347872009,09/17/12,0
1347958409,09/18/12,0
1348044809,09/19/12,0
1348131209,09/20/12,0
1348217609,09/21/12,0
1348304009,09/22/12,0
1348390409,09/23/12,0
1348476809,09/24/12,0
1348563209,09/25/12,0
1348649609,09/26/12,0
1348736009,09/27/12,0
1348822409,09/28/12,0
1348908809,09/29/12,0
1348995209,09/30/12,0
1349081609,10/01/12,0
1349168009,10/02/12,0
1349254409,10/03/12,0
1349340809,10/04/12,0
1349427209,10/05/12,0
1349513609,10/06/12,0
1349600009,10/07/12,0
1349686409,10/08/12,0
1349772809,10/09/12,0
1349859209,10/10/12,0
1349945609,10/11/12,0
1350032009,10/12/12,0
1350118409,10/13/12,0
1350204809,10/14/12,0
1350291209,10/15/12,0
1350377609,10/16/12,0
1350464009,10/17/12,0
1350550409,10/18/12,0
1350636809,10/19/12,0
1350723209,10/20/12,0
1350809609,10/21/12,0
1350896009,10/22/12,0
1350982409,10/23/12,0
1351068809,10/24/12,0
1351155209,10/25/12,0
1351241609,10/26/12,0
1351328009,10/27/12,0
1351414409,10/28/12,0
1351500809,10/29/12,0
1351587209,10/30/12,0
1351673609,10/31/12,0
1351760009,11/01/12,0
1351846409,11/02/12,0
1351932809,11/03/12,0
1352019209,11/04/12,0
1352105609,11/05/12,0
1352192009,11/06/12,0
1352278409,11/07/12,0
1352364809,11/08/12,0
1352451209,11/09/12,0
1352537609,11/10/12,0
1352624009,11/11/12,0
1352710409,11/12/12,0
1352796809,11/13/12,0
1352883209,11/14/12,0
1352969609,11/15/12,0
1353056009,11/16/12,0
1353142409,11/17/12,0
1353228809,11/18/12,0
1353315209,11/19/12,0
1353401609,11/20/12,0
1353488009,11/21/12,0
1353574409,11/22/12,0
1353660809,11/23/12,0
1353747209,11/24/12,0
1353833609,11/25/12,0
1353920009,11/26/12,0
1354006409,11/27/12,0
1354092809,11/28/12,0
1354179209,11/29/12,0
1354265609,11/30/12,0
1354352009,12/01/12,0
1354438409,12/02/12,0
1354524809,12/03/12,0
1354611209,12/04/12,0
1354697609,12/05/12,0
1354784009,12/06/12,0
1354870409,12/07/12,0
1354956809,12/08/12,0
1355043209,12/09/12,0
1355129609,12/10/12,0
1355216009,12/11/12,0
1355302409,12/12/12,0
1355388809,12/13/12,0
1355475209,12/14/12,0
1355561609,12/15/12,0
1355648009,12/16/12,0
1355734409,12/17/12,0
1355820809,12/18/12,0
1355907209,12/19/12,0
1355993609,12/20/12,0
1356080009,12/21/12,0
1356166409,12/22/12,0
1356252809,12/23/12,0
1356339209,12/24/12,0
1356425609,12/25/12,0
1356512009,12/26/12,0
1356598409,12/27/12,0
1356684809,12/28/12,0
1356771209,12/29/12,0
1356857609,12/30/12,0
1356944009,12/31/12,0
1357030409,01/01/13,0
1357116809,01/02/13,0
1357203209,01/03/13,0
1357289609,01/04/13,0
1357376009,01/05/13,0
1357462409,01/06/13,0
1357548809,01/07/13,0
1357635209,01/08/13,0
1357721609,01/09/13,0
1357808009,01/10/13,0
1357894409,01/11/13,0
1357980809,01/12/13,0
1358067209,01/13/13,0
1358153609,01/14/13,0
1358240009,01/15/13,0
1358326409,01/16/13,0
1358412809,01/17/13,0
1358499209,01/18/13,0
1358585609,01/19/13,0
1358672009,01/20/13,0
1358758409,01/21/13,0
1358844809,01/22/13,0
1358931209,01/23/13,0
1359017609,01/24/13,0
1359104009,01/25/13,0
1359190409,01/26/13,0
1359276809,01/27/13,0
1359363209,01/28/13,0
1359449609,01/29/13,0
1359536009,01/30/13,0
1359622409,01/31/13,0
1359708809,02/01/13,0
1359795209,02/02/13,0
1359881609,02/03/13,0
1359968009,02/04/13,0
1360054409,02/05/13,0
1360140809,02/06/13,0
1360227209,02/07/13,0
1360313609,02/08/13,0
1360400009,02/09/13,0
1360486409,02/10/13,0
1360572809,02/11/13,0
1360659209,02/12/13,0
1360745609,02/13/13,0
1360832009,02/14/13,0
1360918409,02/15/13,0
1361004809,02/16/13,0
1361091209,02/17/13,0
1361177609,02/18/13,0
1361264009,02/19/13,0
1361350409,02/20/13,0
1361436809,02/21/13,0
1361523209,02/22/13,0
1361609609,02/23/13,0
1361696009,02/24/13,0
1361782409,02/25/13,0
1361868809,02/26/13,0
1361955209,02/27/13,0
1362041609,02/28/13,0
1362128009,03/01/13,0
1362214409,03/02/13,0
1362300809,03/03/13,0
1362387209,03/04/13,0
1362473609,03/05/13,0
1362560009,03/06/13,0
1362646409,03/07/13,0
1362732809,03/08/13,0
1362819209,03/09/13,0
1362905609,03/10/13,0
1362992009,03/11/13,0
1363078409,03/12/13,0
1363164809,03/13/13,0
1363251209,03/14/13,0
1363337609,03/15/13,0
1363424009,03/16/13,0
1363510409,03/17/13,0
1363596809,03/18/13,0
1363683209,03/19/13,0
1363769609,03/20/13,0
1363856009,03/21/13,0
1363942409,03/22/13,0
1364028809,03/23/13,0
1364115209,03/24/13,0
1364201609,03/25/13,0
1364288009,03/26/13,0
1364374409,03/27/13,0
1364460809,03/28/13,0
1364547209,03/29/13,0
1364633609,03/30/13,0
1364720009,03/31/13,0
1364806409,04/01/13,0
1364892809,04/02/13,0
1364979209,04/03/13,0
1365065609,04/04/13,0
1365152009,04/05/13,0
1365238409,04/06/13,0
1365324809,04/07/13,0
1365411209,04/08/13,0
1365497609,04/09/13,0
1365584009,04/10/13,0
1365670409,04/11/13,0
1365756809,04/12/13,0
1365843209,04/13/13,0
1365929609,04/14/13,0
1366016009,04/15/13,0
1366102409,04/16/13,0
1366188809,04/17/13,0
1366275209,04/18/13,0
1366361609,04/19/13,0
1366448009,04/20/13,0
1366534409,04/21/13,0
1366620809,04/22/13,0
1366707209,04/23/13,0
1366793609,04/24/13,0
1366880009,04/25/13,0
1366966409,04/26/13,0
1367052809,04/27/13,0
1367139209,04/28/13,0
1367225609,04/29/13,0
1367312009,04/30/13,0
1367398409,05/01/13,0
1367484809,05/02/13,0
1367571209,05/03/13,0
1367657609,05/04/13,0
1367744009,05/05/13,0
1367830409,05/06/13,0
1367916809,05/07/13,0
1368003209,05/08/13,0
1368089609,05/09/13,0
1368176009,05/10/13,0
1368262409,05/11/13,0
1368348809,05/12/13,0
1368435209,05/13/13,0
1368521609,05/14/13,0
1368608009,05/15/13,0
1368694409,05/16/13,0
1368780809,05/17/13,0
1368867209,05/18/13,0
1368953609,05/19/13,0
1369040009,05/20/13,0
1369126409,05/21/13,0
1369212809,05/22/13,0
1369299209,05/23/13,0
1369385609,05/24/13,0
1369472009,05/25/13,0
1369558409,05/26/13,0
1369644809,05/27/13,0
1369731209,05/28/13,0
1369817609,05/29/13,0
1369904009,05/30/13,0
1369990409,05/31/13,0
1370076809,06/01/13,0
1370163209,06/02/13,0
1370249609,06/03/13,0
1370336009,06/04/13,0
1370422409,06/05/13,0
1370508809,06/06/13,0
1370595209,06/07/13,0
1370681609,06/08/13,0
1370768009,06/09/13,0
1370854409,06/10/13,0
1370940809,06/11/13,0
1371027209,06/12/13,0
1371113609,06/13/13,0
1371200009,06/14/13,0
1371286409,06/15/13,0
1371372809,06/16/13,0
1371459209,06/17/13,0
1371545609,06/18/13,0
1371632009,06/19/13,0
1371718409,06/20/13,0
1371804809,06/21/13,0
1371891209,06/22/13,0
1371977609,06/23/13,0
1372064009,06/24/13,0
1372150409,06/25/13,0
1372236809,06/26/13,0
1372323209,06/27/13,0
1372409609,06/28/13,0
1372496009,06/29/13,0
1372582409,06/30/13,0
1372668809,07/01/13,0
1372755209,07/02/13,0
1372841609,07/03/13,0
1372928009,07/04/13,0
1373014409,07/05/13,0
1373100809,07/06/13,0
1373187209,07/07/13,0
1373273609,07/08/13,0
1373360009,07/09/13,0
1373446409,07/10/13,0
1373532809,07/11/13,0
1373619209,07/12/13,0
1373705609,07/13/13,0
1373792009,07/14/13,0
1373878409,07/15/13,0
1373964809,07/16/13,0
1374051209,07/17/13,0
1374137609,07/18/13,0
1374224009,07/19/13,0
1374310409,07/20/13,0
1374396809,07/21/13,0
1374483209,07/22/13,0
1374569609,07/23/13,0
1374656009,07/24/13,0
1374742409,07/25/13,0
1374828809,07/26/13,0
1374915209,07/27/13,0
1375001609,07/28/13,0
1375088009,07/29/13,0
1375174409,07/30/13,0
1375260809,07/31/13,0
1375347209,08/01/13,0
1375433609,08/02/13,0
1375520009,08/03/13,0
1375606409,08/04/13,0
1375692809,08/05/13,0
1375779209,08/06/13,0
1375865609,08/07/13,0
1375952009,08/08/13,0
1376038409,08/09/13,0
1376124809,08/10/13,0
1376211209,08/11/13,0
1376297609,08/12/13,0
1376384009,08/13/13,0
1376470409,08/14/13,0
1376556809,08/15/13,0
1376643209,08/16/13,0
1376729609,08/17/13,0
1376816009,08/18/13,0
1376902409,08/19/13,0
1376988809,08/20/13,0
1377075209,08/21/13,0
1377161609,08/22/13,0
1377248009,08/23/13,0
1377334409,08/24/13,0
1377420809,08/25/13,0
1377507209,08/26/13,0
1377593609,08/27/13,0
1377680009,08/28/13,0
1377766409,08/29/13,0
1377852809,08/30/13,0
1377939209,08/31/13,0
1378025609,09/01/13,0
1378112009,09/02/13,0
1378198409,09/03/13,0
1378284809,09/04/13,0
1378371209,09/05/13,0
1378457609,09/06/13,0
1378544009,09/07/13,0
1378630409,09/08/13,0
1378716809,09/09/13,0
1378803209,09/10/13,0
1378889609,09/11/13,0
1378976009,09/12/13,0
1379062409,09/13/13,0
1379148809,09/14/13,0
1379235209,09/15/13,0
1379321609,09/16/13,0
1379408009,09/17/13,0
1379494409,09/18/13,0
1379580809,09/19/13,0
1379667209,09/20/13,0
1379753609,09/21/13,0
1379840009,09/22/13,0
1379926409,09/23/13,0
1380012809,09/24/13,0
1380099209,09/25/13,0
1380185609,09/26/13,0
1380272009,09/27/13,0
1380358409,09/28/13,0
1380444809,09/29/13,0
1380531209,09/30/13,0
1380617609,10/01/13,0
1380704009,10/02/13,0
1380790409,10/03/13,0
1380876809,10/04/13,0
1380963209,10/05/13,0
1381049609,10/06/13,0
1381136009,10/07/13,0
1381222409,10/08/13,0
1381308809,10/09/13,0
1381395209,10/10/13,0
1381481609,10/11/13,0
1381568009,10/12/13,0
1381654409,10/13/13,0
1381740809,10/14/13,0
1381827209,10/15/13,0
1381913609,10/16/13,0
1382000009,10/17/13,0
1382086409,10/18/13,0
1382172809,10/19/13,0
1382259209,10/20/13,0
1382345609,10/21/13,0
1382432009,10/22/13,0
1382518409,10/23/13,0
1382604809,10/24/13,0
1382691209,10/25/13,0
1382777609,10/26/13,0
1382864009,10/27/13,0
1382950409,10/28/13,0
